,id,class,is_athelete,grad_school,degree,time_between
9987,7510,2007,1,0,NA,NA
9988,7511,2013,1,1,OTHER MS,2
9989,7511,2013,1,1,LAW,1
9990,7512,2007,1,0,NA,NA
9991,7513,2014,1,1,BUSINESS,1
9992,7514,2012,1,0,NA,NA
9993,7515,2011,0,0,NA,NA
9994,7516,2009,0,0,NA,NA
9995,7517,2008,0,0,NA,NA
9996,7517,2008,0,0,NA,NA
9997,7518,2013,0,0,NA,NA
9998,7519,2011,1,0,NA,NA
9999,7520,2015,0,1,BUSINESS,0
10000,7521,2018,0,1,OTHER,12
10001,7522,2001,1,1,BUSINESS,4
10002,7523,2008,0,0,NA,NA
10003,7524,2008,0,0,NA,NA
10004,7525,2001,0,0,NA,NA
10005,7526,2013,0,0,NA,NA
10006,7527,2014,1,0,NA,NA
10007,7528,2017,1,1,MEDICAL,14
10008,7529,2011,0,1,LAW,2
10009,7529,2011,0,1,NA,1
10010,7529,2011,0,1,OTHER MS,0
10011,7530,2014,0,0,NA,NA
10012,7530,2014,0,0,NA,NA
10013,7531,2007,1,1,NA,0
10014,7532,2013,1,1,OTHER,1
10015,7533,2014,1,1,LAW,4
10016,7534,2019,0,1,OTHER,2
10017,7535,2001,1,0,NA,NA
10018,7536,2004,0,0,NA,NA
10019,7536,2004,0,0,NA,NA
10020,7537,2013,1,1,OTHER,0
10021,7538,2008,1,0,NA,NA
10022,7538,2008,1,0,NA,NA
10023,7539,2006,0,0,NA,NA
10024,7539,2006,0,0,NA,NA
10025,7540,2010,1,1,LAW,4
10026,7541,2014,0,1,STEM MS,6
10027,7542,2007,1,0,NA,NA
10028,7542,2007,1,0,NA,NA
10029,7543,2014,1,0,NA,NA
10030,7544,2006,0,0,NA,NA
10031,7545,2011,1,0,NA,NA
10032,7546,2001,0,1,OTHER MS,5
10033,7547,2018,0,1,BUSINESS,1
10034,7548,2002,0,0,NA,NA
10035,7549,2004,1,0,NA,NA
10036,7550,2001,1,1,OTHER,5
10037,7551,2017,1,1,OTHER,2
10038,7552,2007,1,1,LAW,1
10039,7553,2007,1,0,NA,NA
10040,7554,2010,1,0,NA,NA
10041,7555,2007,0,1,OTHER,14
10042,7555,2007,0,1,STEM MS,5
10043,7556,2018,1,0,NA,NA
10044,7557,2007,1,1,LAW,2
10045,7557,2007,1,1,STEM PhD,5
10046,7558,2008,1,1,STEM MS,1
10047,7559,2005,0,1,OTHER PhD,4
10048,7560,2018,1,0,NA,NA
10049,7560,2018,1,0,NA,NA
10050,7561,2008,1,0,NA,NA
10051,7562,2010,1,1,LAW,4
10052,7563,2005,0,0,NA,NA
10053,7563,2005,0,0,NA,NA
10054,7564,2018,1,0,NA,NA
10055,7564,2018,1,0,NA,NA
10056,7565,2018,1,1,BUSINESS,8
10057,7566,2019,1,1,LAW,11
10058,7567,2010,0,0,NA,NA
10059,7568,2002,1,1,STEM MS,16
10060,7569,2005,1,1,OTHER,2
10061,7570,2010,1,1,BUSINESS,2
10062,7570,2010,1,1,BUSINESS,2
10063,7571,2013,0,0,NA,NA
10064,7571,2013,0,0,NA,NA
10065,7571,2013,0,0,NA,NA
10066,7571,2013,0,0,NA,NA
10067,7572,2003,1,0,NA,NA
10068,7573,2009,1,0,NA,NA
10069,7574,2017,1,0,NA,NA
10070,7575,2006,1,0,NA,NA
10071,7576,2005,0,0,NA,NA
10072,7577,2018,0,0,NA,NA
10073,7577,2018,0,0,NA,NA
10074,7578,2010,1,1,STEM MS,8
10075,7579,2003,0,1,LAW,2
10076,7580,2014,0,0,NA,NA
10077,7581,2018,0,0,NA,NA
10078,7582,2007,1,0,NA,NA
10079,7582,2007,1,0,NA,NA
10080,7583,2012,1,1,LAW,5
10081,7584,2009,1,0,NA,NA
10082,7585,2007,0,0,NA,NA
10083,7586,2008,1,0,NA,NA
10084,7586,2008,1,0,NA,NA
10085,7587,2001,0,0,NA,NA
10086,7587,2001,0,0,NA,NA
10087,7587,2001,0,0,NA,NA
10088,7588,2011,1,1,LAW,3
10089,7588,2011,1,1,NA,2
10090,7588,2011,1,1,OTHER,4
10091,7589,2010,1,1,OTHER,3
10092,7590,2014,0,0,NA,NA
10093,7591,2012,0,1,NA,9
10094,7592,2018,1,0,NA,NA
10095,7592,2018,1,0,NA,NA
10096,7593,2002,1,1,MEDICAL,2
10097,7594,2001,0,0,NA,NA
10098,7594,2001,0,0,NA,NA
10099,7595,2001,1,1,OTHER,1
10100,7596,2007,0,1,OTHER MS,1
10101,7597,2014,1,0,NA,NA
10102,7598,2010,1,0,NA,NA
10103,7599,2005,0,0,NA,NA
10104,7600,2017,1,1,BUSINESS,4
10105,7601,2014,1,0,NA,NA
10106,7601,2014,1,0,NA,NA
10107,7602,2010,0,1,LAW,2
10108,7603,2017,1,0,NA,NA
10109,7604,2002,1,1,STEM MS,2
10110,7605,2007,0,0,NA,NA
10111,7606,2018,1,0,NA,NA
10112,7607,2005,0,0,NA,NA
10113,7608,2002,1,1,LAW,1
10114,7609,2008,1,1,OTHER MS,3
10115,7609,2008,1,1,BUSINESS,4
10116,7609,2008,1,1,NA,4
10117,7609,2008,1,1,MEDICAL,6
10118,7610,2003,0,1,BUSINESS,2
10119,7610,2003,0,1,BUSINESS,2
10120,7611,2004,0,1,BUSINESS,3
10121,7612,2002,1,1,OTHER MS,3
10122,7613,2001,0,0,NA,NA
10123,7614,2011,0,1,STEM MS,2
10124,7614,2011,0,1,STEM PhD,5
10125,7615,2002,1,1,OTHER MS,7
10126,7615,2002,1,1,OTHER MS,1
10127,7616,2006,1,1,LAW,5
10128,7617,2016,0,1,STEM PhD,3
10129,7618,2011,1,0,NA,NA
10130,7619,2003,0,1,STEM PhD,2
10131,7620,2019,0,0,NA,NA
10132,7621,2009,0,1,OTHER,2
10133,7622,2015,1,1,OTHER,3
10134,7623,2007,0,0,NA,NA
10135,7624,2003,0,1,OTHER,3
10136,7625,2012,1,1,STEM PhD,2
10137,7625,2012,1,1,LAW,11
10138,7626,2009,0,1,NA,9
10139,7626,2009,0,1,MEDICAL,3
10140,7627,2012,0,0,NA,NA
10141,7628,2011,0,0,NA,NA
10142,7628,2011,0,0,NA,NA
10143,7629,2003,0,1,OTHER,11
10144,7630,2006,1,1,MEDICAL,5
10145,7630,2006,1,1,BUSINESS,2
10146,7631,2018,0,0,NA,NA
10147,7632,2011,0,0,NA,NA
10148,7632,2011,0,0,NA,NA
10149,7633,2009,1,0,NA,NA
10150,7634,2007,0,0,NA,NA
10151,7635,2015,0,1,STEM MS,4
10152,7636,2014,1,1,OTHER MS,3
10153,7637,2004,1,0,NA,NA
10154,7638,2001,0,0,NA,NA
10155,7639,2005,0,0,NA,NA
10156,7640,2010,1,1,OTHER,6
10157,7641,2004,0,1,STEM MS,2
10158,7641,2004,0,1,OTHER,10
10159,7642,2017,0,1,LAW,6
10160,7643,2019,1,1,LAW,5
10161,7644,2018,0,0,NA,NA
10162,7645,2003,0,1,LAW,2
10163,7646,2008,0,1,LAW,4
10164,7647,2012,1,0,NA,NA
10165,7647,2012,1,0,NA,NA
10166,7648,2004,1,1,LAW,3
10167,7648,2004,1,1,OTHER PhD,9
10168,7648,2004,1,1,LAW,2
10169,7649,2019,1,0,NA,NA
10170,7650,2012,0,0,NA,NA
10171,7650,2012,0,0,NA,NA
10172,7651,2005,1,1,OTHER MS,6
10173,7652,2019,0,1,LAW,2
10174,7653,2014,1,0,NA,NA
10175,7654,2007,1,0,NA,NA
10176,7655,2008,1,0,NA,NA
10177,7656,2006,1,1,OTHER,7
10178,7657,2017,1,0,NA,NA
10179,7657,2017,1,0,NA,NA
10180,7658,2004,1,0,NA,NA
10181,7659,2010,1,0,NA,NA
10182,7660,2014,1,0,NA,NA
10183,7661,2013,0,1,LAW,7
10184,7662,2017,0,1,NA,1
10185,7663,2013,1,1,BUSINESS,6
10186,7664,2006,0,1,OTHER,8
10187,7665,2006,0,1,OTHER MS,5
10188,7666,2011,1,1,LAW,2
10189,7667,2002,0,0,NA,NA
10190,7667,2002,0,0,NA,NA
10191,7668,2006,1,1,STEM PhD,3
10192,7668,2006,1,1,LAW,1
10193,7669,2004,1,0,NA,NA
10194,7670,2004,0,1,BUSINESS,2
10195,7670,2004,0,1,BUSINESS,1
10196,7670,2004,0,1,OTHER,2
10197,7671,2011,1,1,STEM PhD,6
10198,7671,2011,1,1,STEM PhD,13
10199,7672,2008,0,1,LAW,0
10200,7673,2012,0,0,NA,NA
10201,7674,2004,1,1,OTHER,1
10202,7675,2016,0,1,OTHER MS,16
10203,7675,2016,0,1,OTHER MS,8
10204,7676,2014,0,0,NA,NA
10205,7677,2001,1,0,NA,NA
10206,7677,2001,1,0,NA,NA
10207,7678,2003,0,0,NA,NA
10208,7678,2003,0,0,NA,NA
10209,7678,2003,0,0,NA,NA
10210,7679,2015,1,0,NA,NA
10211,7680,2001,0,1,BUSINESS,4
10212,7680,2001,0,1,OTHER,3
10213,7681,2007,1,0,NA,NA
10214,7682,2017,0,0,NA,NA
10215,7683,2002,0,0,NA,NA
10216,7684,2007,0,1,OTHER PhD,3
10217,7685,2015,0,0,NA,NA
10218,7686,2003,1,1,LAW,1
10219,7686,2003,1,1,NA,7
10220,7687,2015,1,0,NA,NA
10221,7688,2013,1,0,NA,NA
10222,7689,2007,1,1,STEM MS,7
10223,7689,2007,1,1,MEDICAL,5
10224,7690,2009,0,1,OTHER PhD,2
10225,7691,2002,0,1,BUSINESS,2
10226,7692,2014,1,1,OTHER MS,1
10227,7693,2005,1,1,LAW,4
10228,7694,2017,0,0,NA,NA
10229,7695,2013,1,0,NA,NA
10230,7696,2003,0,1,OTHER,7
10231,7697,2009,1,1,LAW,3
10232,7698,2017,1,0,NA,NA
10233,7699,2013,0,0,NA,NA
10234,7700,2005,0,0,NA,NA
10235,7701,2012,0,0,NA,NA
10236,7701,2012,0,0,NA,NA
10237,7701,2012,0,0,NA,NA
10238,7702,2008,1,1,OTHER MS,1
10239,7703,2017,1,1,OTHER PhD,4
10240,7704,2012,0,0,NA,NA
10241,7705,2018,1,1,OTHER PhD,16
10242,7706,2010,0,0,NA,NA
10243,7707,2009,0,1,BUSINESS,0
10244,7708,2010,0,0,NA,NA
10245,7709,2007,1,0,NA,NA
10246,7710,2001,1,0,NA,NA
10247,7711,2002,1,1,LAW,2
10248,7712,2011,0,0,NA,NA
10249,7713,2015,0,1,LAW,5
10250,7713,2015,0,1,LAW,6
10251,7714,2013,1,0,NA,NA
10252,7715,2004,0,0,NA,NA
10253,7716,2019,0,1,NA,4
10254,7716,2019,0,1,LAW,1
10255,7717,2014,0,0,NA,NA
10256,7717,2014,0,0,NA,NA
10257,7718,2015,1,0,NA,NA
10258,7719,2015,1,0,NA,NA
10259,7720,2003,1,0,NA,NA
10260,7721,2005,1,1,OTHER,11
10261,7722,2015,1,1,OTHER,1
10262,7723,2005,0,0,NA,NA
10263,7724,2002,0,0,NA,NA
10264,7724,2002,0,0,NA,NA
10265,7725,2006,0,1,LAW,14
10266,7726,2014,1,0,NA,NA
10267,7726,2014,1,0,NA,NA
10268,7727,2006,0,1,OTHER PhD,6
10269,7728,2013,0,0,NA,NA
10270,7729,2009,0,0,NA,NA
10271,7730,2017,1,0,NA,NA
10272,7730,2017,1,0,NA,NA
10273,7731,2012,0,0,NA,NA
10274,7732,2008,1,1,OTHER MS,2
10275,7733,2003,0,0,NA,NA
10276,7734,2015,0,1,OTHER,1
10277,7735,2003,1,0,NA,NA
10278,7736,2007,1,1,MEDICAL,7
10279,7737,2005,1,0,NA,NA
10280,7738,2014,0,1,OTHER MS,5
10281,7739,2006,0,1,OTHER PhD,1
10282,7740,2011,1,0,NA,NA
10283,7741,2006,0,1,OTHER PhD,2
10284,7742,2006,0,0,NA,NA
10285,7743,2014,1,0,NA,NA
10286,7744,2013,0,0,NA,NA
10287,7745,2014,0,1,OTHER PhD,2
10288,7746,2014,0,1,STEM MS,3
10289,7747,2017,0,0,NA,NA
10290,7748,2017,0,0,NA,NA
10291,7749,2001,1,0,NA,NA
10292,7750,2004,1,1,LAW,2
10293,7750,2004,1,1,OTHER MS,4
10294,7751,2015,0,1,NA,6
10295,7752,2016,0,0,NA,NA
10296,7752,2016,0,0,NA,NA
10297,7752,2016,0,0,NA,NA
10298,7753,2011,0,0,NA,NA
10299,7754,2017,1,1,OTHER,6
10300,7755,2017,0,1,STEM MS,4
10301,7756,2016,1,0,NA,NA
10302,7757,2005,1,1,BUSINESS,2
10303,7758,2012,1,0,NA,NA
10304,7758,2012,1,0,NA,NA
10305,7759,2007,1,0,NA,NA
10306,7759,2007,1,0,NA,NA
10307,7759,2007,1,0,NA,NA
10308,7760,2007,0,0,NA,NA
10309,7760,2007,0,0,NA,NA
10310,7760,2007,0,0,NA,NA
10311,7760,2007,0,0,NA,NA
10312,7761,2006,1,1,BUSINESS,4
10313,7762,2019,0,0,NA,NA
10314,7763,2003,0,1,OTHER MS,0
10315,7764,2006,1,1,LAW,11
10316,7764,2006,1,1,STEM PhD,3
10317,7765,2016,1,0,NA,NA
10318,7766,2008,1,1,LAW,2
10319,7767,2011,1,0,NA,NA
10320,7768,2001,0,0,NA,NA
10321,7769,2011,1,0,NA,NA
10322,7770,2014,1,1,OTHER PhD,0
10323,7771,2009,0,1,OTHER,1
10324,7772,2002,1,0,NA,NA
10325,7773,2007,1,1,OTHER,10
10326,7774,2003,1,0,NA,NA
10327,7775,2005,1,0,NA,NA
10328,7775,2005,1,0,NA,NA
10329,7776,2001,0,0,NA,NA
10330,7777,2007,0,1,OTHER MS,6
10331,7778,2013,1,1,BUSINESS,0
10332,7779,2018,0,0,NA,NA
10333,7780,2015,0,1,BUSINESS,2
10334,7781,2009,0,0,NA,NA
10335,7782,2009,0,1,BUSINESS,1
10336,7783,2007,1,1,MEDICAL,6
10337,7783,2007,1,1,OTHER MS,6
10338,7784,2004,1,1,STEM MS,6
10339,7785,2002,1,0,NA,NA
10340,7785,2002,1,0,NA,NA
10341,7785,2002,1,0,NA,NA
10342,7785,2002,1,0,NA,NA
10343,7786,2011,0,0,NA,NA
10344,7787,2005,0,0,NA,NA
10345,7787,2005,0,0,NA,NA
10346,7787,2005,0,0,NA,NA
10347,7787,2005,0,0,NA,NA
10348,7788,2007,0,1,LAW,11
10349,7789,2011,0,1,MEDICAL,2
10350,7790,2003,1,1,MEDICAL,11
10351,7790,2003,1,1,OTHER PhD,3
10352,7791,2013,1,1,OTHER,2
10353,7792,2010,0,0,NA,NA
10354,7792,2010,0,0,NA,NA
10355,7793,2011,1,0,NA,NA
10356,7794,2005,0,0,NA,NA
10357,7794,2005,0,0,NA,NA
10358,7794,2005,0,0,NA,NA
10359,7795,2019,0,1,OTHER,0
10360,7796,2019,0,0,NA,NA
10361,7797,2016,0,1,OTHER MS,1
10362,7797,2016,0,1,BUSINESS,0
10363,7798,2004,1,0,NA,NA
10364,7799,2010,1,0,NA,NA
10365,7800,2017,0,1,STEM PhD,2
10366,7801,2019,1,0,NA,NA
10367,7802,2002,1,1,OTHER MS,3
10368,7803,2017,0,0,NA,NA
10369,7804,2016,1,1,LAW,14
10370,7805,2010,0,1,LAW,1
10371,7805,2010,0,1,BUSINESS,2
10372,7805,2010,0,1,OTHER MS,8
10373,7806,2001,1,1,STEM MS,7
10374,7807,2019,1,0,NA,NA
10375,7808,2005,0,0,NA,NA
10376,7808,2005,0,0,NA,NA
10377,7808,2005,0,0,NA,NA
10378,7809,2002,1,0,NA,NA
10379,7810,2002,0,1,LAW,2
10380,7811,2018,1,1,STEM MS,5
10381,7811,2018,1,1,OTHER,8
10382,7812,2003,1,0,NA,NA
10383,7813,2011,1,1,LAW,3
10384,7813,2011,1,1,LAW,15
10385,7814,2017,0,1,OTHER MS,14
10386,7815,2007,1,1,OTHER MS,8
10387,7815,2007,1,1,BUSINESS,3
10388,7816,2011,0,1,OTHER,3
10389,7817,2007,0,0,NA,NA
10390,7818,2012,1,1,BUSINESS,5
10391,7819,2014,0,0,NA,NA
10392,7819,2014,0,0,NA,NA
10393,7819,2014,0,0,NA,NA
10394,7820,2011,0,1,OTHER,5
10395,7821,2006,0,1,LAW,3
10396,7822,2006,1,0,NA,NA
10397,7823,2015,1,1,LAW,2
10398,7824,2018,0,1,MEDICAL,11
10399,7824,2018,0,1,OTHER MS,5
10400,7825,2003,0,0,NA,NA
10401,7826,2008,1,0,NA,NA
10402,7827,2015,0,1,LAW,2
10403,7827,2015,0,1,OTHER,3
10404,7828,2003,1,0,NA,NA
10405,7829,2018,1,1,MEDICAL,3
10406,7830,2014,0,0,NA,NA
10407,7831,2011,0,0,NA,NA
10408,7831,2011,0,0,NA,NA
10409,7832,2005,1,1,OTHER MS,7
10410,7833,2018,1,0,NA,NA
10411,7834,2017,0,1,OTHER PhD,1
10412,7834,2017,0,1,LAW,2
10413,7835,2019,1,1,MEDICAL,2
10414,7836,2002,0,0,NA,NA
10415,7836,2002,0,0,NA,NA
10416,7836,2002,0,0,NA,NA
10417,7836,2002,0,0,NA,NA
10418,7837,2009,1,1,OTHER MS,8
10419,7838,2017,0,0,NA,NA
10420,7839,2003,1,0,NA,NA
10421,7839,2003,1,0,NA,NA
10422,7839,2003,1,0,NA,NA
10423,7840,2001,1,1,BUSINESS,10
10424,7841,2013,1,1,OTHER,2
10425,7842,2012,1,1,MEDICAL,1
10426,7843,2013,0,1,OTHER,2
10427,7844,2014,0,0,NA,NA
10428,7845,2004,1,0,NA,NA
10429,7846,2005,0,0,NA,NA
10430,7847,2005,1,0,NA,NA
10431,7848,2005,0,0,NA,NA
10432,7848,2005,0,0,NA,NA
10433,7849,2018,0,0,NA,NA
10434,7850,2005,1,0,NA,NA
10435,7851,2008,0,0,NA,NA
10436,7852,2003,1,1,OTHER MS,2
10437,7853,2019,0,1,LAW,0
10438,7854,2015,0,0,NA,NA
10439,7854,2015,0,0,NA,NA
10440,7855,2013,1,1,OTHER MS,2
10441,7856,2003,1,1,OTHER,2
10442,7857,2009,0,1,BUSINESS,2
10443,7858,2017,0,0,NA,NA
10444,7858,2017,0,0,NA,NA
10445,7858,2017,0,0,NA,NA
10446,7858,2017,0,0,NA,NA
10447,7859,2003,1,0,NA,NA
10448,7860,2010,1,1,MEDICAL,1
10449,7861,2012,0,0,NA,NA
10450,7862,2005,1,0,NA,NA
10451,7863,2009,0,0,NA,NA
10452,7864,2009,1,1,OTHER,3
10453,7864,2009,1,1,STEM MS,4
10454,7865,2003,0,0,NA,NA
10455,7866,2002,0,1,LAW,7
10456,7867,2011,1,1,STEM PhD,12
10457,7868,2003,0,0,NA,NA
10458,7869,2011,1,0,NA,NA
10459,7870,2016,0,1,LAW,1
10460,7871,2001,1,1,OTHER,7
10461,7872,2019,0,0,NA,NA
10462,7873,2010,0,0,NA,NA
10463,7873,2010,0,0,NA,NA
10464,7873,2010,0,0,NA,NA
10465,7874,2015,0,1,STEM MS,5
10466,7875,2008,0,0,NA,NA
10467,7876,2007,0,0,NA,NA
10468,7877,2015,0,0,NA,NA
10469,7878,2018,0,0,NA,NA
10470,7878,2018,0,0,NA,NA
10471,7879,2009,0,0,NA,NA
10472,7880,2008,1,0,NA,NA
10473,7880,2008,1,0,NA,NA
10474,7881,2010,0,1,OTHER PhD,2
10475,7882,2004,1,0,NA,NA
10476,7883,2010,0,0,NA,NA
10477,7883,2010,0,0,NA,NA
10478,7883,2010,0,0,NA,NA
10479,7884,2012,0,0,NA,NA
10480,7884,2012,0,0,NA,NA
10481,7885,2018,1,1,OTHER MS,1
10482,7885,2018,1,1,OTHER,6
10483,7885,2018,1,1,OTHER MS,6
10484,7886,2011,1,0,NA,NA
10485,7887,2002,0,1,BUSINESS,7
10486,7888,2012,0,0,NA,NA
10487,7889,2002,1,1,OTHER,9
10488,7890,2009,0,0,NA,NA
10489,7891,2017,0,0,NA,NA
10490,7892,2008,1,0,NA,NA
10491,7893,2010,0,0,NA,NA
10492,7894,2018,1,1,OTHER MS,4
10493,7895,2010,0,1,LAW,4
10494,7896,2010,0,0,NA,NA
10495,7897,2005,0,1,OTHER PhD,9
10496,7898,2003,0,0,NA,NA
10497,7899,2003,1,0,NA,NA
10498,7900,2002,1,1,LAW,8
10499,7900,2002,1,1,MEDICAL,15
10500,7901,2019,0,0,NA,NA
10501,7902,2016,0,0,NA,NA
10502,7902,2016,0,0,NA,NA
10503,7903,2016,1,1,STEM MS,5
10504,7903,2016,1,1,NA,6
10505,7904,2017,1,1,OTHER,15
10506,7904,2017,1,1,STEM PhD,7
10507,7904,2017,1,1,BUSINESS,2
10508,7904,2017,1,1,OTHER,5
10509,7904,2017,1,1,BUSINESS,4
10510,7905,2005,1,1,LAW,5
10511,7905,2005,1,1,OTHER,0
10512,7906,2011,1,0,NA,NA
10513,7907,2014,1,1,BUSINESS,2
10514,7908,2019,1,1,OTHER MS,2
10515,7908,2019,1,1,NA,8
10516,7908,2019,1,1,STEM MS,5
10517,7909,2006,1,0,NA,NA
10518,7909,2006,1,0,NA,NA
10519,7910,2009,1,0,NA,NA
10520,7910,2009,1,0,NA,NA
10521,7911,2014,0,1,OTHER MS,9
10522,7912,2011,1,0,NA,NA
10523,7913,2017,0,0,NA,NA
10524,7914,2018,1,1,MEDICAL,3
10525,7915,2009,0,0,NA,NA
10526,7916,2002,0,1,LAW,3
10527,7917,2005,0,1,OTHER,6
10528,7917,2005,0,1,STEM MS,4
10529,7918,2002,1,0,NA,NA
10530,7919,2016,1,0,NA,NA
10531,7920,2009,1,0,NA,NA
10532,7921,2009,0,0,NA,NA
10533,7921,2009,0,0,NA,NA
10534,7922,2005,1,1,OTHER PhD,4
10535,7923,2013,0,1,BUSINESS,6
10536,7924,2018,1,0,NA,NA
10537,7925,2002,1,1,STEM PhD,6
10538,7926,2014,1,0,NA,NA
10539,7926,2014,1,0,NA,NA
10540,7927,2019,1,1,MEDICAL,3
10541,7928,2011,0,0,NA,NA
10542,7929,2002,1,0,NA,NA
10543,7930,2007,0,1,LAW,2
10544,7931,2014,0,1,LAW,2
10545,7932,2009,1,1,OTHER MS,18
10546,7933,2004,1,0,NA,NA
10547,7934,2012,0,1,OTHER,2
10548,7935,2018,1,1,LAW,12
10549,7936,2015,1,0,NA,NA
10550,7937,2013,1,0,NA,NA
10551,7938,2003,1,0,NA,NA
10552,7939,2003,1,1,OTHER PhD,10
10553,7940,2012,1,1,MEDICAL,10
10554,7941,2003,0,1,LAW,3
10555,7942,2001,1,0,NA,NA
10556,7943,2001,1,0,NA,NA
10557,7943,2001,1,0,NA,NA
10558,7944,2014,0,1,BUSINESS,14
10559,7945,2002,1,1,OTHER MS,2
10560,7946,2003,1,0,NA,NA
10561,7947,2003,1,0,NA,NA
10562,7948,2014,0,0,NA,NA
10563,7949,2001,1,0,NA,NA
10564,7949,2001,1,0,NA,NA
10565,7950,2012,0,1,OTHER,3
10566,7951,2010,1,1,STEM MS,0
10567,7952,2019,1,1,OTHER,3
10568,7952,2019,1,1,OTHER MS,2
10569,7953,2003,1,1,MEDICAL,2
10570,7954,2007,1,1,OTHER,10
10571,7955,2012,0,0,NA,NA
10572,7956,2014,1,0,NA,NA
10573,7957,2008,0,1,MEDICAL,2
10574,7958,2014,0,0,NA,NA
10575,7958,2014,0,0,NA,NA
10576,7959,2015,0,1,LAW,2
10577,7959,2015,0,1,BUSINESS,1
10578,7960,2003,0,1,LAW,2
10579,7961,2005,0,0,NA,NA
10580,7962,2005,0,0,NA,NA
10581,7963,2002,0,1,OTHER MS,2
10582,7964,2003,1,1,NA,3
10583,7965,2017,1,0,NA,NA
10584,7966,2018,0,1,STEM MS,4
10585,7967,2002,1,0,NA,NA
10586,7967,2002,1,0,NA,NA
10587,7968,2004,0,0,NA,NA
10588,7969,2012,1,1,LAW,10
10589,7970,2015,1,0,NA,NA
10590,7970,2015,1,0,NA,NA
10591,7970,2015,1,0,NA,NA
10592,7971,2013,0,0,NA,NA
10593,7972,2006,1,1,LAW,13
10594,7973,2009,0,0,NA,NA
10595,7974,2004,0,1,STEM MS,4
10596,7974,2004,0,1,OTHER,2
10597,7975,2009,0,0,NA,NA
10598,7976,2004,0,1,MEDICAL,4
10599,7977,2017,0,1,LAW,4
10600,7978,2018,0,0,NA,NA
10601,7979,2010,0,0,NA,NA
10602,7980,2016,1,1,OTHER MS,6
10603,7981,2015,1,1,BUSINESS,2
10604,7982,2019,0,1,OTHER,4
10605,7983,2011,1,1,OTHER MS,4
10606,7984,2005,1,0,NA,NA
10607,7985,2003,0,1,OTHER,3
10608,7986,2015,1,0,NA,NA
10609,7986,2015,1,0,NA,NA
10610,7987,2001,0,1,LAW,9
10611,7988,2018,0,1,STEM PhD,17
10612,7989,2018,1,1,OTHER,2
10613,7990,2013,0,1,BUSINESS,3
10614,7991,2006,1,0,NA,NA
10615,7991,2006,1,0,NA,NA
10616,7992,2009,1,0,NA,NA
10617,7993,2011,0,1,OTHER,2
10618,7994,2011,0,1,MEDICAL,3
10619,7995,2015,0,0,NA,NA
10620,7996,2017,1,0,NA,NA
10621,7996,2017,1,0,NA,NA
10622,7996,2017,1,0,NA,NA
10623,7996,2017,1,0,NA,NA
10624,7996,2017,1,0,NA,NA
10625,7996,2017,1,0,NA,NA
10626,7996,2017,1,0,NA,NA
10627,7997,2012,0,0,NA,NA
10628,7998,2016,1,0,NA,NA
10629,7999,2008,1,1,OTHER MS,3
10630,7999,2008,1,1,OTHER MS,3
10631,8000,2008,1,1,OTHER PhD,4
10632,8001,2019,1,0,NA,NA
10633,8002,2002,1,0,NA,NA
10634,8003,2016,1,1,OTHER,3
10635,8004,2004,0,1,OTHER MS,14
10636,8004,2004,0,1,OTHER,5
10637,8005,2016,1,1,STEM MS,4
10638,8006,2012,0,0,NA,NA
10639,8007,2003,1,0,NA,NA
10640,8008,2019,1,1,LAW,5
10641,8009,2006,1,0,NA,NA
10642,8010,2009,0,0,NA,NA
10643,8011,2004,0,1,OTHER MS,2
10644,8012,2018,0,0,NA,NA
10645,8013,2015,1,1,OTHER MS,9
10646,8014,2010,1,1,LAW,2
10647,8014,2010,1,1,OTHER MS,1
10648,8014,2010,1,1,BUSINESS,4
10649,8015,2001,1,1,OTHER MS,1
10650,8016,2011,0,1,LAW,2
10651,8016,2011,0,1,NA,14
10652,8017,2002,0,1,OTHER,3
10653,8018,2004,0,0,NA,NA
10654,8019,2007,0,1,MEDICAL,2
10655,8020,2010,0,0,NA,NA
10656,8021,2017,1,1,OTHER MS,3
10657,8022,2018,0,1,MEDICAL,1
10658,8022,2018,0,1,OTHER,2
10659,8023,2015,0,0,NA,NA
10660,8023,2015,0,0,NA,NA
10661,8024,2019,0,0,NA,NA
10662,8025,2011,0,0,NA,NA
10663,8026,2012,0,0,NA,NA
10664,8027,2017,1,0,NA,NA
10665,8027,2017,1,0,NA,NA
10666,8028,2001,1,1,OTHER,18
10667,8029,2001,0,1,STEM PhD,2
10668,8030,2007,0,0,NA,NA
10669,8031,2010,0,0,NA,NA
10670,8032,2007,0,0,NA,NA
10671,8033,2009,0,1,OTHER,6
10672,8034,2013,1,0,NA,NA
10673,8035,2005,1,1,LAW,3
10674,8036,2001,1,1,MEDICAL,2
10675,8037,2016,0,0,NA,NA
10676,8037,2016,0,0,NA,NA
10677,8038,2015,0,0,NA,NA
10678,8038,2015,0,0,NA,NA
10679,8039,2006,1,0,NA,NA
10680,8040,2014,0,0,NA,NA
10681,8041,2011,1,1,OTHER MS,4
10682,8042,2005,1,1,STEM PhD,4
10683,8043,2009,1,0,NA,NA
10684,8044,2017,1,1,STEM MS,3
10685,8045,2008,0,0,NA,NA
10686,8045,2008,0,0,NA,NA
10687,8045,2008,0,0,NA,NA
10688,8045,2008,0,0,NA,NA
10689,8046,2007,0,0,NA,NA
10690,8047,2015,0,0,NA,NA
10691,8047,2015,0,0,NA,NA
